,pcsp,unif_posterior,unif_lb,unif_ub,unif_samples,exp_posterior,exp_lb,exp_ub,exp_samples,gp,dataset
1987,0000000111000000000000000000000000000000000000000000000000000000|0000000000111000000000000000000000000000010000000000000000000000|0000000000000000000000000000000000000000010000000000000000000000,,,,,0.00416318555,0.001028027505,0.009451058,8.0,,ds8.bench.estimation
1988,0000000111000000000000000000000000000000000000000000000000000000|0000011000000000000000000000000000000000000000000000000000000000|0000001000000000000000000000000000000000000000000000000000000000,,,,,0.0028988834035187094,0.0003188307,0.008084540099999997,31829.0,,ds8.bench.estimation
1989,0000000111000000000000000000000000000000000000000000000000000000|0000101000000000000000000000000000000000000000000000000000000000|0000001000000000000000000000000000000000000000000000000000000000,,,,,0.0016087771245696617,4.1904277e-05,0.005770018099999997,58477.0,,ds8.bench.estimation
1990,0000000111000000000000000000000000000000000000000000000000000000|0000110000000000000000000000000000000000000000000000000000000000|0000010000000000000000000000000000000000000000000000000000000000,,,,,0.0024652852428791875,9.402405400000002e-05,0.0075787296,55985.0,,ds8.bench.estimation
1991,0000000111000000000000000000000000000000000000000000000000000000|0000111000000000000000000000000000000000000000000000000000000000|0000010000000000000000000000000000000000000000000000000000000000,,,,,0.00216793768744309,7.6109609e-05,0.007363654799999998,2764.0,,ds8.bench.estimation
1992,0000000111000000000000000000000000000000000000000000000000000000|0000111000000000000000000000000000000000000000000000000000000000|0000001000000000000000000000000000000000000000000000000000000000,,,,,0.002028408796073682,5.5011741999999995e-05,0.007081138899999996,55494.0,,ds8.bench.estimation
1993,0000000111000000000000000000000000000000000000000000000000000000|0000111000000000000000000000000000000000000000000000000000000000|0000011000000000000000000000000000000000000000000000000000000000,,,,,0.0020531227102283194,5.6215710000000005e-05,0.007117794099999997,50167.0,,ds8.bench.estimation
1994,0000000111000000000000000000000000000000000000000000000000000000|0001111000000000000000000000000000000000000000000000000000000000|0000101000000000000000000000000000000000000000000000000000000000,,,,,0.003462470142857143,0.00119666305,0.008982041549999998,7.0,,ds8.bench.estimation
1995,0000000111000000000000000000000000000000000000000000000000000000|0001111000000000000000000000000000000000000000000000000000000000|0000111000000000000000000000000000000000000000000000000000000000,,,,,0.0016587619817647061,0.00011179249400000001,0.003570148,17.0,,ds8.bench.estimation
1996,0000000111000000000000000000000000000000000000000000000000000000|1110000000000000000000000000000000000000000000000000000000000000|0110000000000000000000000000000000000000000000000000000000000000,,,,,0.00810075288,0.002477712,0.018268819999999998,25.0,,ds8.bench.estimation
1997,0000000111000000000000000000000000000000000000000000000000000000|1111000000000000000000000000000000000000000000000000000000000000|0001000000000000000000000000000000000000000000000000000000000000,,,,,0.0017895985,0.001303820275,0.002275376725,2.0,,ds8.bench.estimation
1998,0000000111000000000000000000000000000000000000000000000000000000|1111111000000000000000000000000000000000000000000000000000000000|0000010000000000000000000000000000000000000000000000000000000000,,,,,0.002427415,0.002427415,0.002427415,1.0,,ds8.bench.estimation
1999,0000000111000000000000000000000000000000000000000000000000000000|1111111000000000000000000000000000000000000000000000000000000000|0000111000000000000000000000000000000000000000000000000000000000,,,,,0.0040808816819672125,0.0010462123,0.008655065499999998,183.0,,ds8.bench.estimation
2000,0000000111000000000000000000000000000000000000000000000000000000|1111111000000000000000000000000000000000000000000000000000000000|0001000000000000000000000000000000000000000000000000000000000000,,,,,0.004257006559281436,0.0011249514499999998,0.010795067999999998,167.0,,ds8.bench.estimation
2001,0000000111000000000000000000000000000000000000000000000000000000|1111111000000000000000000000000000000000000000000000000000000000|0001111000000000000000000000000000000000000000000000000000000000,,,,,0.004046593673793103,0.0006387081425000001,0.010275289499999998,290.0,,ds8.bench.estimation
2002,0000000111000000000000000000000000000000000000000000000000000000|1111111000111000000000000000000000000000000000000000000000000000|0001111000000000000000000000000000000000000000000000000000000000,,,,,0.002001684,0.0016457608,0.0023576072,2.0,,ds8.bench.estimation
2003,0000000111000000000000000000000000000000000000000000000000000000|1111111000111000000000000000000000000000000000000000000000000000|0000000000111000000000000000000000000000000000000000000000000000,,,,,0.0035879517208785533,0.000342608115,0.009344647799999998,387.0,,ds8.bench.estimation
2004,0000000111000000000000000000000000000000000000000000000000000000|1111111000111000000000000000000000000000010000000000000000000000|0001111000000000000000000000000000000000000000000000000000000000,,,,,0.01011966,0.01011966,0.01011966,1.0,,ds8.bench.estimation
2005,0000000111000000000000000000000000000000000000000000000000000000|1111111000111000000000000000000000000000010000000000000000000000|0000101000000000000000000000000000000000000000000000000000000000,,,,,0.011514695731707316,0.005979355,0.02145918,41.0,,ds8.bench.estimation
2006,0000000111000000000000000000000000000000000000000000000000000000|1111111000111000000000000000000000000000010000000000000000000000|0000111000000000000000000000000000000000000000000000000000000000,,,,,0.011117528917582418,0.00451396195,0.01924408225,182.0,,ds8.bench.estimation
2007,0000000111000000000000000000000000000000000000000000000000000000|1111111000111000000000000000000000000000010000000000000000000000|0001000000000000000000000000000000000000000000000000000000000000,,,,,0.012281226400000001,0.0092824808,0.017120983,5.0,,ds8.bench.estimation
2008,0000000111000000000000000000000000000000000000000000000000000000|1111111000111000000000000000000000000000010000000000000000000000|0000000000111000000000000000000000000000000000000000000000000000,,,,,0.010325128916666667,0.004648706925,0.017933027750000004,108.0,,ds8.bench.estimation
2009,0000000111000000000000000000000000000000000000000000000000000000|1111111000111000000000000000000000000000010000000000000000000000|0000010000000000000000000000000000000000000000000000000000000000,,,,,0.010142655964223167,0.0040679943,0.018375352999999997,3997.0,,ds8.bench.estimation
2010,0000000111000000000000000000000000000000000000000000000000000000|1111111000111000000000000000000000000000010000000000000000000000|0000000000000000000000000000000000000000010000000000000000000000,,,,,0.009294256523238191,0.0032222282249999997,0.017710155999999998,7918.0,,ds8.bench.estimation
2011,0000000111000000000000000000000000000000000000000000000000000000|1111111000111000000000000000000000000000010000000000000000000000|0000000000111000000000000000000000000000010000000000000000000000,,,,,0.010133778979590266,0.003839723975,0.0186968535,6492.0,,ds8.bench.estimation
2012,0000000111000000000000000000000000000000000000000000000000000000|1111111000111111111111111111111111111111110000000000000000000000|0000000000111000000000000000000000000000000000000000000000000000,,,,,0.010448465,0.01035880875,0.010538121249999999,2.0,,ds8.bench.estimation
2013,0000000111000000000000000000000000000000000000000000000000000000|1111111000111111111111111111111111111111110000000000000000000000|0000000000111111111111111111111111111111110000000000000000000000,,,,,0.007419835999999999,0.0067873184,0.0080523536,2.0,,ds8.bench.estimation
2014,0000000111000000000000000000000000000000000000000000000000000000|1111111000111111111111111111111111111111110000000000000000000000|0000000000000111111111111111111111111111110000000000000000000000,,,,,0.007320061625186567,0.0023154883249999997,0.014642255750000001,4824.0,,ds8.bench.estimation
2015,0000000111000000000000000000000000000000000000000000000000000000|1111111000111111111111111111111111111111110000000000000000000000|0000000000000111111111111111111111111111100000000000000000000000,,,,,0.004632003320990143,0.0008202311500000001,0.010871190000000001,51436.0,,ds8.bench.estimation
2016,0000000111000000000000000000000000000000000000000000110000000000|0000000000000000000000000000000000000000001111111111000000000000|0000000000000000000000000000000000000000000000000001000000000000,,,,,0.008212489,0.0054204364,0.00973036695,3.0,,ds8.bench.estimation
2017,0000000111000000000000000000000000000000000000000000110000000000|1111111000111111111111111111111111111111110000000000000000000000|0000000000000111111111111111111111111111100000000000000000000000,,,,,0.009373512666666667,0.0065075976,0.0109611235,3.0,,ds8.bench.estimation
2018,0000000111000000000000000000000000000000000000000001000000000000|0000000000000000000000000000000000000000001111111110000000000000|0000000000000000000000000000000000000000000000011110000000000000,,,,,0.004622388399999999,0.0014823234,0.0078761101,5.0,,ds8.bench.estimation
2019,0000000111000000000000000000000000000000000000011110000000000000|0000000000000000000000000000000000000000001111000000000000000000|0000000000000000000000000000000000000000000001000000000000000000,,,,,0.004958937,0.004958937,0.004958937,1.0,,ds8.bench.estimation
2020,0000000111000000000000000000000000000000000000011110000000000000|0000000000000000000000000000000000000000001111100000000000000000|0000000000000000000000000000000000000000000001000000000000000000,,,,,0.0020806825,0.001411420325,0.002749944675,2.0,,ds8.bench.estimation
2021,0000000111000000000000000000000000000000000000011110000000000000|0000000000000000000000000000000000000000001111100000000000000000|0000000000000000000000000000000000000000000001100000000000000000,,,,,0.004189717250000001,0.00140558685,0.006330402325,4.0,,ds8.bench.estimation
2022,0000000111000000000000000000000000000000000000011110000000000000|0000000000000000000000000000000000000000001111100000000000000000|0000000000000000000000000000000000000000000000100000000000000000,,,,,0.003662475317303371,0.0007482008200000001,0.0075036871999999985,89.0,,ds8.bench.estimation
2023,0000000111000000000000000000000000000000000000011110000000000000|0000000000000000000000000000000000000000001111100001000000000000|0000000000000000000000000000000000000000000000100000000000000000,,,,,0.002886577,0.002886577,0.002886577,1.0,,ds8.bench.estimation
2024,0000000111000000000000000000000000000000000000011110000000000000|0000000000000000000000000000000000000000001111100001000000000000|0000000000000000000000000000000000000000000000000001000000000000,,,,,0.001462044,0.001462044,0.001462044,1.0,,ds8.bench.estimation
2025,0000000111000000000000000000000000000000000000100000000000000000|0000000000000000000000000000000000000000001111000001000000000000|0000000000000000000000000000000000000000000000000001000000000000,,,,,0.0009908501,0.0009908501,0.0009908501,1.0,,ds8.bench.estimation
2026,0000000111000000000000000000000000000000000000111110000000000000|0000000000000000000000000000000000000000001111000000000000000000|0000000000000000000000000000000000000000000001000000000000000000,,,,,0.006976066,0.006976066,0.006976066,1.0,,ds8.bench.estimation
